item_key,item_name,item_subaccount,item_account,item_group,item_class,item_sign,item_periodicity
148815,"CATEGORIA C RIESGO APRECIABLE, VIVIENDA",15,88,4,1,1,Monthly
148820,"CATEGORIA D RIESGO SIGNIFICATIVO, VIVIENDA",20,88,4,1,1,Monthly
148825,"CATEGORIA E RIESGO DE INCOBRABILIDAD, VIVIENDA",25,88,4,1,1,Monthly
148830,"CATEGORIA A RIESGO NORMAL, LEASING HABITACIONAL",30,88,4,1,1,Monthly
148835,"CATEGORIA B RIESGO ACEPTABLE, LEASING HABITACIONAL",35,88,4,1,1,Monthly
148840,"CATEGORIA C RIESGO APRECIABLE, LEASING HABITACIONAL",40,88,4,1,1,Monthly
148845,"CATEGORIA D RIESGO SIGNIFICATIVO, LEASING HABITACIONAL",45,88,4,1,1,Monthly
148850,"CATEGORIA E RIESGO DE INCOBRABILIDAD, LEASING HABITACIONAL",50,88,4,1,1,Monthly
148860,"CATEGORIA A RIESGO NORMAL, CONSUMO",60,88,4,1,1,Monthly
148865,"CATEGORIA B RIESGO ACEPTABLE, CONSUMO",65,88,4,1,1,Monthly
148870,"CATEGORIA C RIESGO APRECIABLE, CONSUMO",70,88,4,1,1,Monthly
148875,"CATEGORIA D RIESGO SIGNIFICATIVO, CONSUMO",75,88,4,1,1,Monthly
148880,"CATEGORIA E RIESGO DE INCOBRABILIDAD, CONSUMO",80,88,4,1,1,Monthly
148900,DETERIORO (PROVISION) CARTERA DE VIVIENDA Y LEASING HABITACIONAL,0,89,4,1,1,Monthly
148905,CATEGORIA A - CREDITO NORMAL CARTERA DE VIVIENDA,5,89,4,1,1,Monthly
148910,CATEGORIA A - CREDITO NORMAL LEASING HABITACIONAL,10,89,4,1,1,Monthly
148915,CATEGORIA B - CREDITO ACEPTABLE CARTERA DE VIVIENDA,15,89,4,1,1,Monthly
148920,CATEGORIA B - CREDITO ACEPTABLE LEASING HABITACIONAL,20,89,4,1,1,Monthly
148925,CATEGORIA C - CREDITO APRECIABLE CARTERA DE VIVIENDA,25,89,4,1,1,Monthly
148930,CATEGORIA C - CREDITO APRECIABLE LEASING HABITACIONAL,30,89,4,1,1,Monthly
148935,CATEGORIA D - CREDITO SIGNIFICATIVO CARTERA DE VIVIENDA,35,89,4,1,1,Monthly
148940,CATEGORIA D - CREDITO SIGNIFICATIVO LEASING HABITACIONAL,40,89,4,1,1,Monthly
148945,CATEGORIA E - CREDITO IRRECUPERABLE CARTERA DE VIVIENDA,45,89,4,1,1,Monthly
148950,CATEGORIA E - CREDITO IRRECUPERABLE LEASING HABITACIONAL,50,89,4,1,1,Monthly
149100,DETERIORO (PROVISION) CARTERA Y OPERACIONES DE LEASING DE CONSUMO,0,91,4,1,1,Monthly
149105,CATEGORIA A - CREDITO NORMAL CARTERA DE CONSUMO,5,91,4,1,1,Monthly
149110,CATEGORIA B - CREDITO ACEPTABLE CARTERA DE CONSUMO,10,91,4,1,1,Monthly
149115,CATEGORIA C - CREDITO APRECIABLE CARTERA DE CONSUMO,15,91,4,1,1,Monthly
149120,CATEGORIA D - CREDITO SIGNIFICATIVO CARTERA DE CONSUMO,20,91,4,1,1,Monthly
149125,CATEGORIA E - CREDITO IRRECUPERABLE CARTERA DE CONSUMO,25,91,4,1,1,Monthly
149300,DETERIORO (PROVISION) MICROCREDITOS,0,93,4,1,1,Monthly
149305,CATEGORIA A - CREDITO NORMAL,5,93,4,1,1,Monthly
149310,CATEGORIA B - CREDITO ACEPTABLE,10,93,4,1,1,Monthly
149315,CATEGORIA C - CREDITO APRECIABLE,15,93,4,1,1,Monthly
149320,CATEGORIA D - CREDITO SIGNIFICATIVO,20,93,4,1,1,Monthly
149325,CATEGORIA E - CREDITO IRRECUPERABLE,25,93,4,1,1,Monthly
149500,DETERIORO (PROVISION) CREDITOS Y OPERACIONES DE LEASING COMERCIALES,0,95,4,1,1,Monthly
149505,CATEGORIA A - CREDITO NORMAL,5,95,4,1,1,Monthly
149510,CATEGORIA B - CREDITO ACEPTABLE,10,95,4,1,1,Monthly
149515,CATEGORIA C - CREDITO APRECIABLE,15,95,4,1,1,Monthly
149520,CATEGORIA D - CREDITO SIGNIFICATIVO,20,95,4,1,1,Monthly
149525,CATEGORIA E - CREDITO IRRECUPERABLE,25,95,4,1,1,Monthly
149700,DETERIORO CARTERA ENTIDADES ASEGURADORAS,0,97,4,1,1,Monthly
149705,CON GARANTIA HIPOTECARIA,5,97,4,1,1,Monthly
149710,CON GARANTIA PRENDARIA,10,97,4,1,1,Monthly
149800,DETERIORO (PROVISION) GENERAL,0,98,4,1,1,Monthly
149805,VIVIENDA Y LEASING HABITACIONAL,5,98,4,1,1,Monthly
149810,MICROCREDITO,10,98,4,1,1,Monthly
149815,CONSUMO,15,98,4,1,1,Monthly
149820,COMERCIAL,20,98,4,1,1,Monthly
149830,PROVISION GENERAL ADICIONAL,30,98,4,1,1,Monthly
149900,DETERIORO OTROS CONCEPTOS DE CARTERA DE CREDITOS,0,99,4,1,1,Monthly
149905,SOBRE POLIZAS,5,99,4,1,1,Monthly
149910,POR FINANCIACION DE PRIMAS,10,99,4,1,1,Monthly
149995,OTROS,95,99,4,1,1,Monthly
160000,CUENTAS POR COBRAR,0,0,6,1,1,Monthly
160400,CUENTAS CORRIENTES COMERCIALES,0,4,6,1,1,Monthly
160500,INTERESES,0,5,6,1,1,Monthly
160510,"CATEGORIA A RIESGO NORMAL, VIVIENDA",10,5,6,1,1,Monthly
160512,"CATEGORIA B RIESGO ACEPTABLE, VIVIENDA",12,5,6,1,1,Monthly
160514,"CATEGORIA C RIESGO APRECIABLE, VIVIENDA",14,5,6,1,1,Monthly
160516,"CATEGORIA D RIESGO SIGNIFICATIVO, VIVIENDA",16,5,6,1,1,Monthly
160518,"CATEGORIA E RIESGO DE INCOBRABILIDAD, VIVIENDA",18,5,6,1,1,Monthly
160520,"CATEGORIA A RIESGO NORMAL, CONSUMO",20,5,6,1,1,Monthly
160522,"CATEGORIA B RIESGO ACEPTABLE, CONSUMO",22,5,6,1,1,Monthly
160524,"CATEGORIA C RIESGO APRECIABLE, CONSUMO",24,5,6,1,1,Monthly
160526,"CATEGORIA D RIESGO SIGNIFICATIVO, CONSUMO",26,5,6,1,1,Monthly
160528,"CATEGORIA E RIESGO DE INCOBRABILIDAD, CONSUMO",28,5,6,1,1,Monthly
160530,"CATEGORIA A RIESGO NORMAL, MICROCREDITO",30,5,6,1,1,Monthly
160532,"CATEGORIA B RIESGO ACEPTABLE, MICROCREDITO",32,5,6,1,1,Monthly
160534,"CATEGORIA C RIESGO APRECIABLE, MICROCREDITO",34,5,6,1,1,Monthly
160536,"CATEGORIA D RIESGO SIGNIFICATIVO, MICROCREDITO",36,5,6,1,1,Monthly
160538,"CATEGORIA E RIESGO DE INCOBRABILIDAD, MICROCREDITO",38,5,6,1,1,Monthly
160540,"CATEGORIA A RIESGO NORMAL, COMERCIAL",40,5,6,1,1,Monthly
160542,"CATEGORIA B RIESGO ACEPTABLE, COMERCIAL",42,5,6,1,1,Monthly
160544,"CATEGORIA C RIESGO APRECIABLE, COMERCIAL",44,5,6,1,1,Monthly
160546,"CATEGORIA D RIESGO SIGNIFICATIVO, COMERCIAL",46,5,6,1,1,Monthly
160548,"CATEGORIA E RIESGO DE INCOBRABILIDAD, COMERCIAL",48,5,6,1,1,Monthly
160550,MORA EN TRASLADO DE CESANTIAS AL FNA,50,5,6,1,1,Monthly
160555,DIFERENCIAL DE TASAS,55,5,6,1,1,Monthly
160560,DEPOSITOS DE CONTRACCION MONETARIA,60,5,6,1,1,Monthly
160595,OTROS,95,5,6,1,1,Monthly
160800,COMPONENTE FINANCIERO OPERACIONES DE LEASING FINANCIERO,0,8,6,1,1,Monthly
160810,"CATEGORIA A RIESGO NORMAL, LEASING HABITACIONAL",10,8,6,1,1,Monthly
160812,"CATEGORIA B RIESGO ACEPTABLE, LEASING HABITACIONAL",12,8,6,1,1,Monthly
160814,"CATEGORIA C RIESGO APRECIABLE, LEASING HABITACIONAL",14,8,6,1,1,Monthly
160816,"CATEGORIA D RIESGO SIGNIFICATIVO, LEASING HABITACIONAL",16,8,6,1,1,Monthly
160818,"CATEGORIA E RIESGO DE INCOBRABILIDAD, LEASING HABITACIONAL",18,8,6,1,1,Monthly
160820,"CATEGORIA A RIESGO NORMAL, CONSUMO",20,8,6,1,1,Monthly
160822,"CATEGORIA B RIESGO ACEPTABLE, CONSUMO",22,8,6,1,1,Monthly
160824,"CATEGORIA C RIESGO APRECIABLE, CONSUMO",24,8,6,1,1,Monthly
160826,"CATEGORIA D RIESGO SIGNIFICATIVO, CONSUMO",26,8,6,1,1,Monthly
160828,"CATEGORIA E RIESGO DE INCOBRABILIDAD, CONSUMO",28,8,6,1,1,Monthly
160830,"CATEGORIA A RIESGO NORMAL, MICROCREDITO",30,8,6,1,1,Monthly
160832,"CATEGORIA B RIESGO ACEPTABLE, MICROCREDITO",32,8,6,1,1,Monthly
160834,"CATEGORIA C RIESGO APRECIABLE, MICROCREDITO",34,8,6,1,1,Monthly
160836,"CATEGORIA D RIESGO SIGNIFICATIVO, MICROCREDITO",36,8,6,1,1,Monthly
160838,"CATEGORIA E RIESGO DE INCOBRABILIDAD, MICROCREDITO",38,8,6,1,1,Monthly
160840,"CATEGORIA A RIESGO NORMAL, COMERCIAL",40,8,6,1,1,Monthly
160842,"CATEGORIA B RIESGO ACEPTABLE, COMERCIAL",42,8,6,1,1,Monthly
160844,"CATEGORIA C RIESGO APRECIABLE, COMERCIAL",44,8,6,1,1,Monthly
160846,"CATEGORIA D RIESGO SIGNIFICATIVO, COMERCIAL",46,8,6,1,1,Monthly
160848,"CATEGORIA E RIESGO DE INCOBRABILIDAD, COMERCIAL",48,8,6,1,1,Monthly
160900,DIVIDENDOS Y PARTICIPACIONES,0,9,6,1,1,Monthly
160905,"MATRIZ, FILIALES, SUBSIDIARIAS",5,9,6,1,1,Monthly
160910,OTRAS PERSONAS JURIDICAS,10,9,6,1,1,Monthly
161000,COMISIONES,0,10,6,1,1,Monthly
161005,ACEPTACIONES BANCARIAS,5,10,6,1,1,Monthly
161010,CARTAS DE CREDITO,10,10,6,1,1,Monthly
161015,AVALES,15,10,6,1,1,Monthly
161020,GARANTIAS BANCARIAS,20,10,6,1,1,Monthly
161025,SERVICIOS BANCARIOS,25,10,6,1,1,Monthly
161030,NEGOCIOS FIDUCIARIOS,30,10,6,1,1,Monthly
161035,GIROS,35,10,6,1,1,Monthly
161040,USO MEDIOS DE PAGO DIFERENTES DE EFECTIVO,40,10,6,1,1,Monthly
161042,ADMINISTRACION FONDO DE CESANTIA PORTAFOLIO DE CORTO PLAZO,42,10,6,1,1,Monthly
161044,ADMINISTRACION FONDO DE CESANTIA PORTAFOLIO DE LARGO PLAZO,44,10,6,1,1,Monthly
161046,ADMINISTRACION FONDO DE PENSIONES OBLIGATORIAS,46,10,6,1,1,Monthly
161048,ADMINISTRACION PENSIONES POR RETIRO PROGRAMADO,48,10,6,1,1,Monthly
161050,ADMINISTRACION RECURSOS AFILIADOS CESANTES,50,10,6,1,1,Monthly
161052,ADMINISTRACION FONDO DE PENSIONES VOLUNTARIAS,52,10,6,1,1,Monthly
161054,ADMINISTRACION PASIVOS PENSIONALES ENTIDADES TERRITORIALES Y SUS DESCENTRALIZADAS,54,10,6,1,1,Monthly
161058,ADMINISTRACION PASIVOS PENSIONALES POR REACTIVACION ECONOMICA,58,10,6,1,1,Monthly
161060,PRIVATIZACIONES,60,10,6,1,1,Monthly
161065,CAPITAL GARANTIA,65,10,6,1,1,Monthly
161070,CUOTAS DE MANEJO DE TARJETAS DE CREDITO,70,10,6,1,1,Monthly
161095,OTRAS,95,10,6,1,1,Monthly
161100,SERVICIOS DE ALMACENAJE,0,11,6,1,1,Monthly
161105,ALMACEN BODEGAS PROPIAS,5,11,6,1,1,Monthly
161110,ALMACEN BODEGAS PARTICULARES,10,11,6,1,1,Monthly
161120,ALMACEN SILOS,20,11,6,1,1,Monthly
161125,AGENCIAMIENTO ADUANERO,25,11,6,1,1,Monthly
161130,OPERACIONES COMPRA VENTA,30,11,6,1,1,Monthly
161135,MANEJO Y DISTRIBUCION,35,11,6,1,1,Monthly
161140,TRATAMIENTO DE MERCANCIAS,40,11,6,1,1,Monthly
161145,MOVILIZACION Y TRANSPORTE DE MERCANCIAS,45,11,6,1,1,Monthly
161195,OTRAS,95,11,6,1,1,Monthly
161200,ARRENDAMIENTOS,0,12,6,1,1,Monthly
161205,DE BIENES PROPIOS,5,12,6,1,1,Monthly
161210,DE BIENES ADJUDICADOS,10,12,6,1,1,Monthly
161300,CANONES DE BIENES DADOS EN LEASING OPERACIONAL,0,13,6,1,1,Monthly
161305,"CATEGORIA A - CREDITO NORMAL, CONSUMO",5,13,6,1,1,Monthly
161310,"CATEGORIA B - CREDITO ACEPTABLE, CONSUMO",10,13,6,1,1,Monthly
161315,"CATEGORIA C - CREDITO APRECIABLE, CONSUMO",15,13,6,1,1,Monthly
161320,"CATEGORIA D - CREDITO SIGNIFICATIVO, CONSUMO",20,13,6,1,1,Monthly
161325,"CATEGORIA E - CREDITO IRRECUPERABLE, CONSUMO",25,13,6,1,1,Monthly
161330,"CATEGORIA A - CREDITO NORMAL, COMERCIAL",30,13,6,1,1,Monthly
161335,"CATEGORIA B - CREDITO ACEPTABLE, COMERCIAL",35,13,6,1,1,Monthly
161340,"CATEGORIA C - CREDITO APRECIABLE, COMERCIAL",40,13,6,1,1,Monthly
161345,"CATEGORIA D - CREDITO SIGNIFICATIVO, COMERCIAL",45,13,6,1,1,Monthly
161350,"CATEGORIA E - CREDITO IRRECUPERABLE, COMERCIAL",50,13,6,1,1,Monthly
161355,"CATEGORIA A - CREDITO NORMAL, MICROCREDITOS",55,13,6,1,1,Monthly
161360,"CATEGORIA B - CREDITO ACEPTABLE, MICROCREDITOS",60,13,6,1,1,Monthly
161365,"CATEGORIA C - CREDITO APRECIABLE, MICROCREDITOS",65,13,6,1,1,Monthly
161370,"CATEGORIA D - CREDITO SIGNIFICATIVO, MICROCREDITOS",70,13,6,1,1,Monthly
161375,"CATEGORIA E - CREDITO IRRECUPERABLE, MICROCREDITOS",75,13,6,1,1,Monthly
161400,VENTA DE BIENES Y SERVICIOS,0,14,6,1,1,Monthly
161405,BIENES,5,14,6,1,1,Monthly
161410,SERVICIOS,10,14,6,1,1,Monthly
161415,TRANSFERENCIA DE FONDOS DE COMPENSACION Y LIQUIDACION,15,14,6,1,1,Monthly
161500,INTERESES DE CARTERA DE CREDITOS ENTREGADAS EN OPERACIONES REPO (DERECHOS DE TRANSFERENCIA),0,15,6,1,1,Monthly
161505,VIVIENDA,5,15,6,1,1,Monthly
161510,CONSUMO,10,15,6,1,1,Monthly
161515,MICROCREDITO,15,15,6,1,1,Monthly
161520,COMERCIAL,20,15,6,1,1,Monthly
161600,DEUDORES,0,16,6,1,1,Monthly
161605,HONORARIOS,5,16,6,1,1,Monthly
161610,SERVICIOS,10,16,6,1,1,Monthly
161615,FINANCIACION DE VALORES,15,16,6,1,1,Monthly
161620,INTERESES,20,16,6,1,1,Monthly
161625,REDENCIONES,25,16,6,1,1,Monthly
161630,PRECIO POR TRANSFERENCIA TEMPORAL DE VALORES,30,16,6,1,1,Monthly
161695,OTROS,95,16,6,1,1,Monthly
161700,POR LIQUIDACION DE OPERACIONES CON DERIVADOS,0,17,6,1,1,Monthly
161705,BANCOS,5,17,6,1,1,Monthly
161710,CORPORACIONES FINANCIERAS,10,17,6,1,1,Monthly
161715,SOCIEDADES COMISIONISTAS DE BOLSA DE VALORES,15,17,6,1,1,Monthly
161795,OTROS,95,17,6,1,1,Monthly
161800,BOLSA DE VALORES Y AGROPECUARIAS,0,18,6,1,1,Monthly
161805,COMISIONES POR COBRAR,5,18,6,1,1,Monthly
161895,OTROS CONCEPTOS,95,18,6,1,1,Monthly
161900,COMISIONISTAS DE BOLSA DE VALORES Y AGROPECUARIAS,0,19,6,1,1,Monthly
161905,SERVICIOS DE BOLSA POR LIQUIDAR,5,19,6,1,1,Monthly
161995,OTROS CONCEPTOS,95,19,6,1,1,Monthly
162100,PARTICIPANTES,0,21,6,1,1,Monthly
162105,POR SERVICIOS DE CAMARA DE COMPENSACION DE DIVISAS,5,21,6,1,1,Monthly
162115,POR SERVICIOS DE CAMARA DE RIESGO CENTRAL DE CONTRAPARTE,15,21,6,1,1,Monthly
162200,POR  ADMINISTRACION,0,22,6,1,1,Monthly
162205,FONDO DE INVERSION COLECTIVA,5,22,6,1,1,Monthly
162215,CONTRATOS DE COMISION Y ADMINISTRACION DE VALORES,15,22,6,1,1,Monthly
162220,ADMINISTRACION PORTAFOLIO DE TERCEROS,20,22,6,1,1,Monthly
162225,DEPOSITOS CENTRALIZADOS DE VALORES,25,22,6,1,1,Monthly
162230,OPERACION BOLSA DE VALORES,30,22,6,1,1,Monthly
162235,OPERACION BOLSAS AGROPECUARIAS,35,22,6,1,1,Monthly
162300,CUENTAS ABANDONADAS,0,23,6,1,1,Monthly
162305,CUENTAS CORRIENTES PRIVADAS ABANDONADAS,5,23,6,1,1,Monthly
162310,CUENTAS CORRIENTES OFICIALES ABANDONADAS,10,23,6,1,1,Monthly
162315,CUENTAS CORRIENTES SECTOR FINANCIERO ABANDONADAS,15,23,6,1,1,Monthly
162320,CUENTAS CORRIENTES SECTOR PUBLICCO ABANDONADAS,20,23,6,1,1,Monthly
162325,CUENTAS DE AHORRO ORDINARIAS ABANDONAS,25,23,6,1,1,Monthly
162330,CUENTAS DE AHORRO EN UNIDADES DE VALOR REAL ABANDONADAS,30,23,6,1,1,Monthly
162335,CUENTAS DE AHORRO EN PESOS ABANDONADAS,35,23,6,1,1,Monthly
162600,"A CASA MATRIZ, SUBSIDIARIAS, RELACIONADAS Y ASOCIADAS",0,26,6,1,1,Monthly
162605,CASA MATRIZ,5,26,6,1,1,Monthly
162610,SUBSIDIARIAS,10,26,6,1,1,Monthly
162615,RELACIONADAS Y ASOCIADAS,15,26,6,1,1,Monthly
162695,OTRAS,95,26,6,1,1,Monthly
162700,A SOCIOS Y ACCIONISTAS,0,27,6,1,1,Monthly
162705,A SOCIOS,5,27,6,1,1,Monthly
162710,A ACCIONISTAS,10,27,6,1,1,Monthly
162715,A ASOCIADOS,15,27,6,1,1,Monthly
162800,DEPOSITOS,0,28,6,1,1,Monthly
162805,PARA SERVICIOS,5,28,6,1,1,Monthly
162810,PARA CONTRATOS,10,28,6,1,1,Monthly
162815,PARA JUICIOS EJECUTIVOS,15,28,6,1,1,Monthly
162820,PARA ADQUISICION DE ACCIONES O CUOTAS SOCIALES,20,28,6,1,1,Monthly
162825,EN GARANTIA,25,28,6,1,1,Monthly
162830,EN CONTRATOS DE FUTUROS Y OPERACIONES A PLAZO - EFECTIVO,30,28,6,1,1,Monthly
162895,OTROS,95,28,6,1,1,Monthly
162900,TITULOS BEPS-INCENTIVO PERIODICO,0,29,6,1,1,Monthly
163000,IMPUESTOS,0,30,6,1,1,Monthly
163005,ANTICIPOS DE IMPUESTOS DE RENTA Y COMPLEMENTARIOS,5,30,6,1,1,Monthly
163010,ANTICIPOS DE IMPUESTOS DE INDUSTRIA Y COMERCIO,10,30,6,1,1,Monthly
163015,RETENCION EN LA FUENTE,15,30,6,1,1,Monthly
163020,IMPUESTO A LAS VENTAS RETENIDO,20,30,6,1,1,Monthly
163025,SOBRANTES EN LIQUIDACION PRIVADA DE IMPUESTOS,25,30,6,1,1,Monthly
163030,CONTRIBUCIONES,30,30,6,1,1,Monthly
163035,IMPUESTOS DESCONTABLES,35,30,6,1,1,Monthly
163040,IMPUESTO A LAS VENTAS,40,30,6,1,1,Monthly
163045,IMPUESTO SOBRE LA RENTA PARA LA EQUIDAD- CREE,45,30,6,1,1,Monthly
163095,OTROS,95,30,6,1,1,Monthly
163200,ANTICIPOS A CONTRATOS Y PROVEEDORES,0,32,6,1,1,Monthly
163400,A EMPLEADOS,0,34,6,1,1,Monthly
163405,VIVIENDA,5,34,6,1,1,Monthly
163410,VEHICULOS,10,34,6,1,1,Monthly
163415,EDUCACION,15,34,6,1,1,Monthly
163420,SALUD Y SIMILARES,20,34,6,1,1,Monthly
163425,CALAMIDAD DOMESTICA,25,34,6,1,1,Monthly
163430,PRIMA DE SEGUROS,30,34,6,1,1,Monthly
163495,OTROS,95,34,6,1,1,Monthly
163500,PAGOS POR CUENTA DE CLIENTES,0,35,6,1,1,Monthly
163525,PRIVATIZACIONES,25,35,6,1,1,Monthly
163530,GIROS,30,35,6,1,1,Monthly
163595,OTROS,95,35,6,1,1,Monthly
163600,"PAGOS POR CUENTA DE CLIENTES, VIVIENDA",0,36,6,1,1,Monthly
163605,CATEGORIA A RIESGO NORMAL,5,36,6,1,1,Monthly
163610,CATEGORIA B RIESGO ACEPTABLE,10,36,6,1,1,Monthly
163615,CATEGORIA C RIESGO APRECIABLE,15,36,6,1,1,Monthly
163620,CATEGORIA D RIESGO SIGNIFICATIVO,20,36,6,1,1,Monthly
163625,CATEGORIA E RIESGO DE INCOBRABILIDAD,25,36,6,1,1,Monthly
163700,"PAGOS POR CUENTA DE CLIENTES, CONSUMO",0,37,6,1,1,Monthly
163705,CATEGORIA A RIESGO NORMAL,5,37,6,1,1,Monthly
163710,CATEGORIA B RIESGO ACEPTABLE,10,37,6,1,1,Monthly
163715,CATEGORIA C RIESGO APRECIABLE,15,37,6,1,1,Monthly
163720,CATEGORIA D RIESGO SIGNIFICATIVO,20,37,6,1,1,Monthly
163725,CATEGORIA E RIESGO DE INCOBRABILIDAD,25,37,6,1,1,Monthly
163800,"PAGOS POR CUENTA DE CLIENTES, MICROCREDITO",0,38,6,1,1,Monthly
163805,CATEGORIA A RIESGO NORMAL,5,38,6,1,1,Monthly
163810,CATEGORIA B RIESGO ACEPTABLE,10,38,6,1,1,Monthly
163815,CATEGORIA C RIESGO APRECIABLE,15,38,6,1,1,Monthly
163820,CATEGORIA D RIESGO SIGNIFICATIVO,20,38,6,1,1,Monthly
163825,CATEGORIA E RIESGO DE INCOBRABILIDAD,25,38,6,1,1,Monthly
163900,"PAGOS POR CUENTA DE CLIENTES, COMERCIAL",0,39,6,1,1,Monthly
163905,CATEGORIA A RIESGO NORMAL,5,39,6,1,1,Monthly
163910,CATEGORIA B RIESGO ACEPTABLE,10,39,6,1,1,Monthly
163915,CATEGORIA C RIESGO APRECIABLE,15,39,6,1,1,Monthly
163920,CATEGORIA D RIESGO SIGNIFICATIVO,20,39,6,1,1,Monthly
163925,CATEGORIA E RIESGO DE INCOBRABILIDAD,25,39,6,1,1,Monthly
164200,APORTES POR COBRAR,0,42,6,1,1,Monthly
164300,EN OPERACIONES CONJUNTAS,0,43,6,1,1,Monthly
164400,PROMESAS DE COMPRA VENTA,0,44,6,1,1,Monthly
164700,RECLAMACIONES,0,47,6,1,1,Monthly
165800,ENTIDADES EN INTERVENCION,0,58,6,1,1,Monthly
165805,SEGUROS DE DEPOSITO PAGADOS,5,58,6,1,1,Monthly
165810,DERECHOS POR COMPRA DE ACREENCIAS,10,58,6,1,1,Monthly
165815,PRESTAMOS Y/O APOYOS DE LIQUIDEZ,15,58,6,1,1,Monthly
165895,OTROS,95,58,6,1,1,Monthly
166100,PRESTAMOS A ENTIDADES INSCRITAS Y VINCULADAS (FOGAFIN Y FOGACOOP),0,61,6,1,1,Monthly
166500,FONDOS DE GARANTIAS,0,65,6,1,1,Monthly
166505,SEGURO DE DEPOSITOS,5,65,6,1,1,Monthly
166510,COSTO DE GARANTIA,10,65,6,1,1,Monthly
166515,RECAUDOS PENDIENTES CARTERA HIPOTECARIA,15,65,6,1,1,Monthly
166520,NACION ¿ CAPITALIZACIONES,20,65,6,1,1,Monthly
166525,FOGACOOP,25,65,6,1,1,Monthly
167000,PROCESO DE TITULARIZACION,0,70,6,1,1,Monthly
167005,EMISOR,5,70,6,1,1,Monthly
167010,INVERSIONISTA,10,70,6,1,1,Monthly
167100,COMPANIAS CEDENTES INTERIOR CUENTA CORRIENTE,0,71,6,1,1,Monthly
167105,PRIMAS ACEPTADAS POR RECAUDAR,5,71,6,1,1,Monthly
167195,OTROS CONCEPTOS,95,71,6,1,1,Monthly
167200,DEPOSITOS EN PODER DE CEDENTES INTERIOR,0,72,6,1,1,Monthly
167300,COMPANIAS CEDENTES EXTERIOR CUENTA CORRIENTE,0,73,6,1,1,Monthly
167400,DEPOSITOS EN PODER DE CEDENTES EXTERIOR,0,74,6,1,1,Monthly
167500,COASEGURADORES CUENTA CORRIENTE ACEPTADOS,0,75,6,1,1,Monthly
167600,COASEGURADORES CUENTA CORRIENTE CEDIDOS,0,76,6,1,1,Monthly
167700,REASEGURADORES INTERIOR CUENTA CORRIENTE,0,77,6,1,1,Monthly
167800,REASEGURADORES EXTERIOR CUENTA CORRIENTE,0,78,6,1,1,Monthly
168000,RESERVAS TECNICAS PARTE REASEGURADORES,0,80,6,1,1,Monthly
168005,PARA SINIESTROS PENDIENTES PARTE REASEGURADORES DEL INTERIOR,5,80,6,1,1,Monthly
168010,PARA SINIESTROS PENDIENTES PARTE REASEGURADORES DEL EXTERIOR,10,80,6,1,1,Monthly
168015,DE RIESGOS EN CURSO REASEGURADORES DEL INTERIOR,15,80,6,1,1,Monthly
168020,DE RIESGOS EN CURSO REASEGURADORES DEL EXTERIOR,20,80,6,1,1,Monthly
168025,PARA SINIESTROS NO AVISADOS,25,80,6,1,1,Monthly
168095,DETERIORO RESERVAS TECNICAS PARTE REASEGURADORES,95,80,6,1,1,Monthly
168200,DEPOSITO DE RESERVA A REASEGURADORES DEL EXTERIOR,0,82,6,1,1,Monthly
168300,INTERMEDIARIOS DE SEGUROS,0,83,6,1,1,Monthly
168305,AGENTES COLOCADORES DE SEGUROS-ANTICIPO COMISIONES,5,83,6,1,1,Monthly
168310,AGENCIAS COLOCADORAS DE SEGUROS-ANTICIPO COMISIONES,10,83,6,1,1,Monthly
168315,SOCIEDADES CORREDORAS DE SEGUROS-ANTICIPO COMISIONES,15,83,6,1,1,Monthly
168320,DESCUENTOS,20,83,6,1,1,Monthly
168325,DEDUCCIONES,25,83,6,1,1,Monthly
168400,PRIMAS POR RECAUDAR,0,84,6,1,1,Monthly
168405,NEGOCIOS DIRECTOS,5,84,6,1,1,Monthly
168410,COASEGURO ACEPTADO,10,84,6,1,1,Monthly
168415,COASEGURO CEDIDO,15,84,6,1,1,Monthly
168420,POR CANCELACION AUTOMATICA,20,84,6,1,1,Monthly
168500,SISTEMA GENERAL DE RIESGOS LABORALES,0,85,6,1,1,Monthly
168505,EMPLEADORES,5,85,6,1,1,Monthly
168520,INSTITUCIONES PRESTADORAS DE SERVICIOS DE SALUD,20,85,6,1,1,Monthly
168595,OTRAS,95,85,6,1,1,Monthly
168600,OTRAS ACTIVIDAD ASEGURADORA,0,86,6,1,1,Monthly
168605,CAMARA DE COMPENSACION DEL SOAT,5,86,6,1,1,Monthly
168615,FONDO NACIONAL DE BOMBEROS,15,86,6,1,1,Monthly
168695,OTRAS,95,86,6,1,1,Monthly
168900,DETERIORO EN EL VALOR DE LOS ACTIVOS,0,89,6,1,1,Monthly
169000,DIVERSAS,0,90,6,1,1,Monthly
169005,CUOTAS PARTES PENSIONES DE JUBILACION,5,90,6,1,1,Monthly
169010,RECLAMOS A COMPANIAS ASEGURADORAS,10,90,6,1,1,Monthly
169015,CONTRIBUCIONES,15,90,6,1,1,Monthly
169035,BENEFICIOS ECONOMICOS PERIODICOS,35,90,6,1,1,Monthly
169095,OTRAS,95,90,6,1,1,Monthly
169100,PROVISION GENERAL DE INTERESES,0,91,6,1,1,Monthly
169200,"DETERIORO (PROVISION) CUENTAS POR COBRAR, MICROCREDITOS",0,92,6,1,1,Monthly
